VERIFIED,9/2/2020,Ed Lapasota,,2507,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2508,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2509,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2510,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2511,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2512,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2513,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2514,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2515,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2516,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2517,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2518,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2519,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2520,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,Shipping to EMI - TBD,2521,EMI Gateway,,
SHIPPED,9/2/2020,Ed Lapasota,Shipping to CMA,2522,CMA,,
SHIPPED,9/2/2020,Ed Lapasota,Shipping to CMA,2523,CMA,,
RETURNED,9/2/2020,Ed Lapasota,Returned to Vendor - WRCA,2524,WRCA,,
RETURNED,9/2/2020,Ed Lapasota,Returned to Vendor - WRCA,2525,WRCA,,
SHIPPED,9/2/2020,Ed Lapasota,NO RS422 Interface PIGGYBACK CARD | Shipping to EMI - TBD,2526,EMI Gateway,,
SHIPPED,9/2/2020,Ed Lapasota,NO RS422 Interface PIGGYBACK CARD | Shipping to CMA - TBD,2527,CMA,,
SHIPPED,9/2/2020,Ed Lapasota,NO RS422 Interface PIGGYBACK CARD | Shipping to EMI - TBD,2528,EMI Gateway,,
SHIPPED,9/2/2020,Ed Lapasota,NO RS422 Interface PIGGYBACK CARD | Shipping to CMA - TBD,2529,CMA,,
SHIPPED,9/2/2020,Ed Lapasota,NO RS422 Interface PIGGYBACK CARD,2530,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,NO RS422 Interface PIGGYBACK CARD,2531,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,,2532,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,,2533,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,,2534,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,,2535,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,,2536,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,,2537,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,,2538,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,,2539,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,,2540,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,,2541,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,,2542,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2543,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2544,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,,2545,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2546,Speedcast GSI Gov,,
SHIPPED,3/11/2020,Ed Lapasota,Shipped to QUZ 03.11.20,2547,QUZ,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2548,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2549,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2550,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2551,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2552,Speedcast GSI Gov,,
SHIPPED,6/5/2020,Ed Lapasota,CPV RACK 06.05.20,2553,Speedcast GSI Gov,,
SHIPPED,6/5/2020,Ed Lapasota,NQX RACK 06.05.20 | Received 06.08.20 ,2554,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,In-House,2555,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2556,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2557,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2558,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2559,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2560,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2561,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2562,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2563,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2564,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2565,Speedcast GSI Gov,,
MISSING,9/2/2020,Ed Lapasota,VERIFY LOCATON,2566,UNK,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2567,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2568,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2569,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2570,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2571,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2572,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2573,BHF,,
SHIPPED,9/2/2020,Ed Lapasota,Test Rack - BHF,2574,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2575,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,IN-House,2576,Speedcast GSI Gov,,
RETURNED,6/15/2020,Ed Lapasota,SCG TEST RACK 05.21.20 | shipped to QJA 5.29.20 | 6.15.20 returned from QJA | IN-House,2577,SCG,,
SHIPPED,3/31/2020,Ed Lapasota,"Shipped to QJA 01.17.20, GDT 03.31.20",2578,QJA,,
SHIPPED,1/29/2020,Ed Lapasota,Shipped to QUZ 01.29.20,2578,GUZ,,
SHIPPED,4/17/2020,Ed Lapasota,Shipped to QOM ,2579,QOM,,
SHIPPED,6/4/2020,Ed Lapasota,Shipped to QOM ,2580,QOM,,
TESTING,9/2/2020,Ed Lapasota,Pre-testing in FAA-TB Rack EQ #3 -,2581,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,SHIPPING TO QXU TBD |,2581,QXU,,
SHIPPED,3/27/2020,Ed Lapasota,Shipped to GGW 03.27.20 | Returned from GGW 09.02.20 |,2582,GGW,,
RETURNED,9/2/2020,Ed Lapasota,Shipped to GGW 03.27.20 | Returned from GGW 09.02.20 |,2583,Speedcast GSI Gov,,
MISSING,9/2/2020,Ed Lapasota,Verify Location,2584,Speedcast GSI Gov,,
TESTING,9/2/2020,Ed Lapasota,Return from ZIN to be tested,2585,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,RTV 13315,2586,Speedcast GSI Gov,,13315
SHIPPED,4/17/2020,Ed Lapasota,Shipped to RSW 04.17.20,2586,RSW,,
SHIPPED,5/21/2020,Ed Lapasota,Shipped to QJA ,2587,QJA,,
RETURNED,6/15/2020,Ed Lapasota,Returned from Bill 0'Hare | Test Rack |,2588,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2589,Speedcast GSI Gov,,
RETURNED,6/15/2020,Ed Lapasota,Returned from John Kayanek 06.15.20 ,2590,Speedcast GSI Gov,,
RETURNED,7/9/2020,Ed Lapasota,Returned from QJA - John Kayanek - 7/9/20 | Test Rack |,2591,Speedcast GSI Gov,,
RETURNED,9/2/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2592,Speedcast GSI Gov,,
RETURNED,9/2/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2593,Speedcast GSI Gov,,
RETURNED,9/2/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2594,Speedcast GSI Gov,,
RETURNED,9/2/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2595,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2596,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2597,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2598,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2599,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2600,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2601,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2602,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2603,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2604,Speedcast GSI Gov,,
RETURNED,6/15/2020,Ed Lapasota,06.15.20 Returned from Bill 0'Hare,2605,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2606,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2607,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2608,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,No GDC SN's on cards.  SN's assigned by GSI,2609,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,No GDC SN's on cards.  SN's assigned by GSI,2610,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,No GDC SN's on cards.  SN's assigned by GSI,2611,Speedcast GSI Gov,,
VERIFIED,6/3/2020,Ed Lapasota,PiggyBack Removed from card - In House 06.03.20,2612,Speedcast GSI Gov,,
RETURNED,7/9/2020,Ed Lapasota,Returned from QJA - John Kayanek - 7/9/20,2613,Speedcast GSI Gov,,
SHIPPED,7/9/2020,Ed Lapasota,Shipping to QXU - TBD |,2614,QXU,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2615,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2616,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2617,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2618,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2619,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2620,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2621,Speedcast GSI Gov,,
MISSING,9/2/2020,Ed Lapasota,Verify Location,2622,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2623,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2624,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2624,Speedcast GSI Gov,,
RETURNED,6/1/2020,Ed Lapasota,Returned From GDC 06.01.20 |  Assigned to CPV 06.02.20 |,2625,Speedcast GSI Gov,,
ASSIGNED,6/2/2020,Ed Lapasota,Returned From GDC 06.01.20 |  Assigned to CPV 06.02.20 |,2626,Speedcast GSI Gov,,
RETURNED,6/1/2020,Ed Lapasota,Returned From GDC 06.01.20 |  ,2627,Speedcast GSI Gov,,
MISSING,9/2/2020,Ed Lapasota,Verify Location,2628,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2629,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2630,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2631,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2632,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2633,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2634,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2635,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2636,Speedcast GSI Gov,,
MISSING,9/2/2020,Ed Lapasota,Verify Location,2637,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2638,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,Shipping to QXU - TBD |,2639,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2640,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2641,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2642,Speedcast GSI Gov,,
MISSING,9/2/2020,Ed Lapasota,Verify Location,2643,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2644,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2645,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2645,Speedcast GSI Gov,,
SHIPPED,4/17/2020,Ed Lapasota,Shipped to QOM ,2646,OOM,,
SHIPPED,4/17/2020,Ed Lapasota,Shipped to QOM,2646,OOM,,
SHIPPED,3/27/2020,Ed Lapasota,Shipped to GGW,2647,Speedcast GSI Gov,,
RETURNED,9/2/2020,Ed Lapasota,Returned from GGW ,2648,Speedcast GSI Gov,,
FAILED,6/8/2020,Ed Lapasota,Failed during testing - Received in  06.08.20 |,2649,Speedcast GSI Gov,,
MISSING,9/2/2020,Ed Lapasota,Verify Location,2650,Unknown,,
VERIFIED,9/2/2020,Ed Lapasota,,2651,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2652,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2653,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,Return from ZIN to be tested,2654,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,Return from ZIN to be tested,2655,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,Return from ZIN to be tested Verify Location,2656,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,Return from ZIN to be tested,2657,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,RTV 13313 Verify Location,2658,Unknown,,
VERIFIED,9/2/2020,Ed Lapasota,Return from ZSU to be tested | BHF TEST RACK |,2659,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,Return from ZSU to be tested,2660,Speedcast GSI Gov,,
VERIFIED,6/5/2020,Ed Lapasota,Return from ZSU to be tested | In House 06.05.20 |,2661,Speedcast GSI Gov,,
SHIPPED,3/11/2020,Ed Lapasota,Shipped to ZIN 03.11.20 | Returned from BHF |,2662,Speedcast GSI Gov,,
RETURNED,1/6/2020,Ed Lapasota,Return from M. Feustel 1/6/20 - Add to Inventory,2663,Speedcast GSI Gov,,
RETURNED,1/6/2020,Ed Lapasota,Return from M. Feustel 1/6/20 - Add to Inventory,2664,Speedcast GSI Gov,,
RETURNED,1/6/2020,Ed Lapasota,Return from M. Feustel 1/6/20 - Add to Inventory,2664,Speedcast GSI Gov,,
SHIPPED,6/5/2020,Ed Lapasota,Shipped to QJA 01.17.20 | In House 06.05.20 |,2665,Speedcast GSI Gov,,
SHIPPED,6/5/2020,Ed Lapasota,Shipped to QJA 01.17.20 | In House 06.05.20 |,2666,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2667,Unknown,,
MISSING,9/2/2020,Ed Lapasota,In-House | WHERE?,2668,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2669,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2670,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2671,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2672,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2673,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2674,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,Returned from BHF | In-House,2675,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,Returned from BHF | In-House,2676,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2677,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2678,Speedcast GSI Gov,,
MISSING,MISSING,Ed Lapasota,BHF TEST RACK,2679,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2680,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,2681,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,Returned from BHF,2682,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House | BHF TEST RACK,2683,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House | BHF TEST RACK,2684,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2685,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2686,Speedcast GSI Gov,,
RETURNED,9/2/2020,Ed Lapasota,Returned from BHF | BHF TEST RACK,2687,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House | BHF TEST RACK,2688,Speedcast GSI Gov,,
SHIPPED,9/3/2020,Ed Lapasota,Shipping to QXU - TBD |,2689,QXU,,
SHIPPED,1/17/2020,Ed Lapasota,Shipped to QZA 01.17.20,2690,Speedcast GSI Gov,,
VERIFIED,4/17/2020,Ed Lapasota,In-House ,2691,Speedcast GSI Gov,,
SHIPPED,5/15/2020,Ed Lapasota,Shipped to RSW 04.17.20,2692,Speedcast GSI Gov,,
RETURNED,5/15/2020,Ed Lapasota,Returned from L3 05.15.20 |,2693,Speedcast GSI Gov,,
RETURNED,5/15/2020,Ed Lapasota,Returned from L3 05.15.20 | BHF Test Rack |,2694,Speedcast GSI Gov,,
SHIPPED,5/21/2020,Ed Lapasota,Ship to QJA 5/21/20,2695,QJA,,
VERIFIED,5/21/2020,Ed Lapasota,SCG TEST RACK 05.21.20 | Staged for NQX ,2696,Speedcast GSI Gov,,
SHIPPED,5/29/2020,Ed Lapasota,Shipped to QJA 5.29.20 |,2697,QJA,,
FAILED,6/2/2020,Ed Lapasota,"Failed during Testing, Not passing Data - RMA 06.02.20 |",2698,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2699,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2700,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2701,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2702,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House ,2703,Speedcast GSI Gov,,
RETURNED,6/15/2020,Ed Lapasota,Returned from QJA 06.15.20 | BHF TEST RACK,2704,Speedcast GSI Gov,,
RETURNED,6/15/2020,Ed Lapasota,Returned from John Kayanek 06.15.20 ,2705,Speedcast GSI Gov,,
RETURNED,6/15/2020,Ed Lapasota,Returned from John Kayanek 06.15.20 ,2706,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2707,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2708,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2709,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2710,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2711,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2712,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2713,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2714,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2715,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2716,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2717,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2718,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2719,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2720,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2721,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2722,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2723,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2724,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2725,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2726,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2727,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2728,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2729,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2730,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2731,Speedcast GSI Gov,,
VERIFIED,6/21/2020,Ed Lapasota,Converted to V4.22  6/21/19  (Qty 3) ,2732,,,
VERIFIED,9/2/2020,Ed Lapasota,,2733,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,Pre-testing in FAA-TB Rack EQ #3,2734,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,Pre-testing in FAA-TB Rack EQ #3,2734,Speedcast GSI Gov,,
VERIFIED,1/3/2020,Ed Lapasota,Converted to RS422 1/3/20  (Qty 1) from -004 ,2735,Speedcast GSI Gov,,
SHIPPED,5/6/2020,Ed Lapasota,Shipped to QEA,2736,QEA,,
SHIPPED,1/29/2020,Ed Lapasota,Shipped to QUZ 01.29.20,2737,Speedcast GSI Gov,,
SHIPPED,3/11/2020,Ed Lapasota,Shipped to QUZ 03.11.20,2738,Speedcast GSI Gov,,
SHIPPED,3/11/2020,Ed Lapasota,Shipped to QUZ 03.11.20,2739,Speedcast GSI Gov,,
SHIPPED,1/29/2020,Ed Lapasota,Shipped to QUZ 01.29.20,2740,Speedcast GSI Gov,,
SHIPPED,1/29/2020,Ed Lapasota,Shipped to QUZ 01.29.20,2741,Speedcast GSI Gov,,
SHIPPED,3/31/2020,Ed Lapasota,Converted to V.4.22 from -004 - BENCH TESTING |Shipped to GDT 03.31.20,2742,GDC,,
SHIPPED,9/2/2020,Ed Lapasota,Shipping to QNA,2743,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,Shipping to QNA,2744,Speedcast GSI Gov,,
TESTING,1/2/2020,Ed Lapasota,In test for QZA | Converted to RS422 1/2/20  (Qty 1),2745,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota," Verified RETURN 05.15.20 - RTV# 13345 - In-House |Boxed, Shipping to NAW|",2746,Speedcast GSI Gov,,
TESTING,9/2/2020,Ed Lapasota,In test for QUZ,2747,Speedcast GSI Gov,,
SHIPPED,1/23/2020,Ed Lapasota,Shipped to QOM 04.17.20 ,2747,Speedcast GSI Gov,,
SHIPPED,3/6/2020,Ed Lapasota,Shipped to QEA 03.06.20,2748,QEA,,
SHIPPED,3/6/2020,Ed Lapasota,Shipped to QEA 03.06.20,2749,QEA,,
MISSING,9/2/2020,Ed Lapasota,VERIFY IN LOCATION - NOT IN WHSE,2750,Unknown,,
SHIPPED,5/29/2020,Ed Lapasota,Shipped to QJA 5.29.20 | 06.15.20 returned from QJA ,2751,QJA,,
MISSING,9/2/2020,Ed Lapasota,VERIFY IN LOCATION - NOT IN WHSE,2752,Unknown,,
VERIFIED,9/2/2020,Ed Lapasota,RTV 13314,2752,Speedcast GSI Gov,,13314
RETURNED,6/8/2020,Ed Lapasota,Converted to Rs422 - Card Failed during Test - ED Lap - Received in 06.08.20 (RMA - TBD),2753,GDC,,
RETURNED,9/2/2020,Ed Lapasota,returned from GDC on 9.2.20,2754,Speedcast GSI Gov,,
RETURNED,3/6/2020,Ed Lapasota,"Returned from BHF, Shipped to QEA 03.06.20",2755,Speedcast GSI Gov,,
RETURNED,9/2/2020,Ed Lapasota,Returned from BHF,2756,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,Shipping to QXU - TBD,2757,QXU,,
SHIPPED,9/2/2020,Ed Lapasota,Shipping to QXU - TBD,2757,QXU,,
SHIPPED,1/17/2020,Ed Lapasota,Shipped to QJA 01.17.20,2758,QJA,,
SHIPPED,3/11/2020,Ed Lapasota, Shipped to QUZ 03.11.20,2758,QJA,,
SHIPPED,3/27/2020,Ed Lapasota,Shipped to GGW ,2759,GGW,,
RETURNED,9/2/2020,Ed Lapasota, Returned from GGW,2760,Speedcast GSI Gov,,
MISSING,MISSING,Ed Lapasota,VERIFY IN LOCATION - NOT IN WHSE,2761,Unknown,,
SHIPPED,4/17/2020,Ed Lapasota,Shipped to RSW 04.17.20,2762,RSW,,
SHIPPED,4/17/2020,Ed Lapasota,Shipped to RSW 04.17.20,2762,RSW,,
SHIPPED,4/17/2020,Ed Lapasota,Shipped to QOM ,2763,QOM,,
SHIPPED,6/4/2020,Ed Lapasota,Shipped to QOM 06.04.20,2763,QOM,,
SHIPPED,5/21/2020,Ed Lapasota,Shipped to QJA ,2764,QJA,,
RETURNED,6/15/2020,Ed Lapasota,Returned from Bill O'Hare ,2764,QJA,,
VERIFIED,6/1/2020,Ed Lapasota,Assigned to CPV 06.01.20,2764,Speedcast GSI Gov,,
FAILED,6/2/2020,Ed Lapasota,"Failed during Testing, Data not passing through",2765,Speedcast GSI Gov,,
RETURNED,9/2/2020,Ed Lapasota,Returned from GDC on 9.2.20,2766,Speedcast GSI Gov,,
